team #,match #,alliance color,starting level,preload,no show,moved forward,auto piece placed,double auto,ship cargo,level 1 cargo,level 2 cargo,level 3 cargo,ship hatches,level 1 hatches,level 2 hatches,level 3 hatches,hatches dropped,cargo dropped,hab attempt level,hab success,hab level reached,climb time,dead,defense
2068,89,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
888,89,1,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,1,2,2,2,4,0,0
836,89,0,2,1,0,1,1,1,0,0,0,0,2,2,0,0,0,0,3,2,3,12,0,0
612,90,0,2,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,3,2,3,11,0,0
4638,90,0,1,1,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,2,1,0,0,0
686,90,1,2,1,0,1,1,0,1,0,0,0,1,1,0,0,2,0,3,1,1,0,0,0
3274,90,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3
539,90,1,2,1,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3793,90,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0
1111,91,0,2,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0
422,91,1,2,1,0,1,0,0,4,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0
449,91,0,1,1,0,1,1,0,1,0,0,0,2,1,0,0,1,1,3,2,3,14,0,0
1885,91,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0
6543,91,1,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,2,2,30,0,3
4456,91,0,1,2,0,1,0,0,5,0,0,0,0,1,0,0,0,2,2,2,2,9,0,0
1599,92,1,1,1,0,1,1,0,1,2,0,0,1,2,0,0,0,0,3,2,3,17,0,0
1731,92,0,1,1,0,1,0,0,3,0,0,0,1,0,0,0,1,1,3,2,3,13,0,0
2849,92,1,2,2,0,1,1,0,6,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0
5546,92,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,2,0,2,2,2,9,0,0
339,92,1,2,1,0,1,0,0,0,1,0,0,1,2,1,0,1,0,2,2,2,30,0,0
3748,92,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2,2,14,0,2
2106,93,0,1,1,0,1,1,0,3,1,0,0,0,1,0,0,0,0,3,2,3,21,0,0
5587,93,1,2,1,0,1,1,0,4,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0
2914,93,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2
7770,93,1,1,1,0,1,1,0,2,0,0,0,1,1,0,0,0,1,2,1,1,0,0,0
619,93,0,2,1,0,1,1,0,3,2,0,0,2,3,0,0,2,0,2,2,2,8,0,0
1719,93,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,14,0,2
977,94,0,2,1,0,1,1,0,0,0,0,0,2,2,2,2,0,0,2,2,2,8,0,0
2998,94,1,2,1,0,1,1,0,0,0,0,0,5,0,0,0,0,1,2,1,1,0,0,0
1727,94,1,1,1,0,1,0,0,5,0,0,0,1,0,0,0,1,0,2,2,2,14,0,0
1123,94,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5338,94,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,2,3,12,0,3
1262,94,0,2,2,0,1,1,0,1,2,2,2,0,1,0,0,0,0,2,2,2,6,0,0
3939,95,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,3
1610,95,0,1,1,0,1,1,0,0,0,0,0,0,2,2,0,0,1,2,2,2,5,0,0
401,95,1,2,1,0,1,1,0,0,2,2,2,0,2,2,2,0,0,3,1,2,20,0,0
1086,95,0,2,2,0,1,1,0,3,1,0,0,0,0,0,0,0,4,2,2,2,4,0,1
2363,95,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2
1413,95,1,1,1,0,1,1,0,5,2,0,0,1,2,0,0,0,0,2,1,1,0,0,0
6802,96,1,1,1,0,1,1,0,3,3,0,0,0,1,0,0,0,1,3,2,3,9,0,0
4099,96,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,0
540,96,0,2,1,0,1,1,0,2,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0
6882,96,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,3
4242,96,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,3
2534,96,0,1,1,0,1,1,0,3,0,0,0,1,2,0,0,1,1,3,2,3,9,0,0
1629,97,0,1,1,0,1,1,1,2,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0
3359,97,1,2,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,2,2,2,11,0,0
2537,97,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,3
6334,97,1,2,1,0,1,1,0,0,0,0,0,1,2,1,0,3,0,1,2,1,0,0,0
3748,97,0,2,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,2,2,8,0,3
2912,97,0,2,1,0,1,1,0,0,0,0,0,1,2,0,0,1,1,2,2,2,5,0,0
2068,98,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,3,2,2,2,7,0,0
5546,98,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,2,3,6,0,3
1719,98,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
1418,98,1,1,1,0,1,1,0,2,2,2,0,0,2,0,0,1,3,1,1,0,0,0,0
4638,98,1,2,1,0,1,1,0,0,0,0,0,2,0,2,2,0,0,1,2,1,0,0,0
6543,98,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
1885,99,1,1,1,0,1,1,0,1,2,0,0,2,2,1,1,1,0,1,2,1,0,0,0
1123,99,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3793,99,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,1,1,3,2,3,17,0,0
888,99,0,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
339,99,1,2,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,2,2,9,0,0
2106,99,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,3,0,3,2,3,22,0,2
346,100,0,1,1,0,1,1,0,2,1,0,0,2,2,0,0,0,1,3,2,3,4,0,0
2998,100,0,2,1,0,1,1,0,3,0,0,0,2,0,0,0,1,0,2,2,2,4,0,2
422,100,1,2,1,0,1,1,0,3,3,0,0,1,0,0,0,0,0,2,1,1,0,0,0
384,100,1,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,3,2,3,4,0,3
4456,100,1,1,2,0,1,0,0,1,0,0,0,1,3,0,0,1,2,2,1,1,0,0,0
2363,100,0,2,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,1,1,0,0,0
4099,101,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
449,101,1,1,1,0,1,1,0,1,0,0,0,3,2,0,0,1,0,3,2,3,12,0,0
1599,101,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,3,2,3,12,0,0
612,101,0,2,1,0,1,1,0,2,0,0,0,1,1,0,0,0,2,3,2,3,6,0,0
614,101,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,1,2
612,101,0,2,1,0,1,1,0,3,0,0,0,1,1,0,0,0,0,2,2,2,8,0,2
1599,101,0,2,1,0,1,0,0,3,0,0,0,1,2,0,0,0,0,3,2,3,9,0,0
449,101,1,1,1,0,1,1,0,1,3,0,0,0,1,0,0,0,1,3,2,3,13,0,0
614,101,1,2,1,0,1,1,0,3,0,0,0,2,1,0,0,1,0,2,2,2,4,0,0
5338,101,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,3
5338,101,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,12,0,2
4099,101,1,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1
540,102,1,2,1,0,1,1,0,0,2,0,0,0,2,2,0,2,0,2,2,2,9,0,0
1731,102,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,1,3,2,3,5,0,0
2537,102,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1
1413,102,0,1,1,0,1,1,0,2,2,0,0,1,3,0,0,0,0,2,1,1,0,0,0
3359,102,0,2,1,0,1,1,0,2,0,0,0,0,1,0,0,1,1,2,1,1,0,0,1
539,102,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1
5830,103,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,2,2,24,0,0
1629,103,1,1,1,0,1,1,0,0,0,0,2,1,0,0,1,4,1,2,2,2,10,0,0
6802,103,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,24,0,1
977,103,0,2,1,0,1,1,0,0,1,2,0,0,2,2,0,0,1,2,2,2,8,0,0
1111,103,1,2,1,0,1,1,0,2,0,1,0,1,1,2,1,0,0,1,2,1,0,0,0
2914,103,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4541,104,1,1,1,0,1,1,0,0,0,0,0,1,2,2,0,2,0,1,2,1,0,0,0
1727,104,0,2,2,0,1,1,0,4,0,0,0,1,0,0,0,2,0,2,1,1,0,0,0
2534,104,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,3,2,3,14,0,0
3939,104,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0
3274,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
2912,104,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,0,2
836,105,0,1,1,0,1,0,0,0,2,0,0,3,2,0,0,2,0,3,2,3,8,0,0
1086,105,1,2,2,0,1,1,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
686,105,0,2,1,0,1,1,0,2,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0
7770,105,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,3,2,2,2,5,0,0
5587,105,1,2,1,0,0,0,0,0,0,0,0,0,2,1,2,3,1,0,0,0,0,0,0
2849,105,1,1,1,0,1,0,0,3,2,0,0,1,0,0,0,1,0,1,2,1,0,0,0
1610,106,0,2,1,0,1,1,0,1,1,0,0,0,2,2,2,0,0,2,2,2,4,0,2
4242,106,1,2,1,0,1,0,0,6,0,0,0,1,0,0,0,1,1,2,2,2,3,0,0
6882,106,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,3
1262,106,0,1,1,0,1,0,0,3,3,0,0,0,1,0,0,2,1,2,1,1,0,0,0
2199,106,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4472,106,0,1,1,0,1,1,0,0,1,0,0,0,2,1,0,0,1,3,2,3,11,0,0
2068,107,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,12,0,3
401,107,1,2,1,0,1,0,0,0,0,0,0,0,1,0,2,2,0,3,2,3,10,0,0
619,107,0,2,1,0,1,1,0,3,2,2,0,2,2,0,0,0,1,2,1,1,0,0,0
4456,107,0,1,2,0,1,0,0,2,0,0,0,1,0,2,0,0,1,3,2,3,14,0,0
3359,107,1,1,1,0,1,1,0,3,1,0,0,0,1,0,0,0,1,2,2,2,8,0,0
4099,107,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1
422,108,1,2,1,0,1,1,0,3,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0
2106,108,0,1,1,0,1,1,0,2,1,0,0,1,2,1,0,0,0,3,2,3,21,0,0
5338,108,1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,3,2,3,18,0,0
2537,108,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3
5830,108,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,19,0,2
1413,108,0,2,2,0,1,0,0,4,0,0,0,1,0,0,0,3,1,2,1,1,0,0,0
2534,109,1,1,1,0,1,0,0,0,2,0,0,0,3,2,0,2,1,3,2,3,14,0,0
1599,109,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0
1111,109,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,3,0
4541,109,0,1,1,0,1,0,0,0,0,0,0,1,2,1,0,2,1,1,2,1,0,0,0
1629,109,1,1,1,0,1,1,0,4,2,0,0,0,1,0,0,0,0,2,2,2,9,0,0
4638,109,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
614,110,0,2,1,0,1,0,0,3,0,0,0,2,0,0,0,0,2,2,2,2,5,0,0
1086,110,1,2,2,0,1,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
3274,110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
6802,110,1,1,2,0,1,1,0,2,0,0,0,1,2,0,0,0,1,3,2,3,8,0,0
1731,110,0,1,1,0,1,0,0,2,1,0,0,2,2,0,0,1,0,3,2,3,15,0,0
7770,110,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0
5587,111,1,2,1,0,1,1,0,1,2,1,0,1,1,2,0,0,3,1,1,0,0,0,0
977,111,1,2,1,0,1,1,0,0,1,0,0,0,3,2,2,0,0,2,1,1,0,0,0
1885,111,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,2,3,2,3,2,0,0
2912,111,0,2,1,0,1,1,0,2,0,0,0,2,3,0,0,0,0,2,2,2,5,0,0
1262,111,0,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,0,2,2,2,7,0,0
2849,111,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3
4242,112,1,2,1,0,1,0,0,1,0,0,0,0,2,0,0,2,1,2,1,1,0,0,0
540,112,0,2,1,0,1,0,0,1,2,1,0,0,2,2,0,0,0,2,2,2,10,0,0
1727,112,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,1,2,2,2,9,0,2
888,112,1,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,3,2,3,19,0,0
346,112,0,1,1,0,1,1,0,1,2,0,0,1,2,0,0,1,3,3,2,3,8,0,0
6543,112,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,0,1
2363,113,1,2,1,0,1,1,0,0,2,0,1,0,2,0,2,0,3,2,2,2,4,0,0
836,113,1,2,1,0,1,1,0,0,2,0,0,2,2,0,0,0,2,3,2,3,13,0,0
6334,113,0,1,1,0,1,1,0,0,0,0,0,0,4,1,2,2,0,2,2,2,4,0,0
686,113,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3
449,113,0,1,1,0,1,1,0,3,1,0,0,2,0,0,0,1,1,3,2,3,20,0,0
339,113,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0
2199,114,0,1,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,2,2,2,5,0,3
1123,114,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,22,0,2
5546,114,0,2,2,0,1,1,0,3,0,0,0,1,0,0,0,1,1,3,2,3,15,0,0
612,114,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4,2,2,2,8,0,0
619,114,1,2,1,0,1,1,0,2,2,0,0,1,2,0,0,1,1,2,2,2,5,0,0
539,114,1,2,1,0,1,1,0,3,0,0,0,1,0,0,0,0,3,1,2,1,0,0,0
1610,115,0,2,1,0,1,1,0,4,0,0,0,1,1,0,0,0,0,2,2,2,7,0,2
6882,115,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3
2914,115,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2
3939,115,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0
384,115,1,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,3,2,3,11,0,1
1418,115,1,1,1,0,1,1,0,0,2,2,0,1,1,2,0,2,0,2,2,2,4,0,0
401,116,0,2,1,0,1,1,0,0,2,1,0,0,1,2,2,1,1,3,2,3,5,0,2
3748,116,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3793,116,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
1719,116,0,2,1,0,1,0,0,3,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0
2998,116,1,2,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,2,2,4,1,3
4472,116,1,1,1,0,1,1,0,3,2,0,0,1,2,0,0,0,0,3,1,1,0,0,0
